horizon,model_id,model_label,domain12,domain_label,window_start,window_end,n,spearman,status,overall_n_oof,overall_spearman
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",1995,1997,1061,0.7146887535652588,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",1996,1998,1163,0.7123209912376972,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",1997,1999,1226,0.711414615085478,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",1998,2000,1291,0.7227706367235277,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",1999,2001,1259,0.7568358643898735,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",2000,2002,1257,0.8057083869696574,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",2001,2003,1268,0.8101877987477814,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",2002,2004,1314,0.8115668327743751,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",2003,2005,1418,0.81265601172518,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",2004,2006,1406,0.8218030189905897,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",2005,2007,1475,0.8320443770657863,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",2006,2008,1758,0.8363102755827008,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",2007,2009,2136,0.8276190583594862,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",2008,2010,2440,0.8176410201733875,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",2009,2011,2618,0.8138648423284539,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",2010,2012,2947,0.8196629760771296,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",2011,2013,3376,0.8213430335036164,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",2012,2014,3921,0.8087217231626797,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",2013,2015,4770,0.7683345225953419,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",2014,2016,6258,0.6989163830043791,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",2015,2017,8329,0.6463326145942458,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",2016,2018,9463,0.6227775321115397,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",2017,2019,10255,0.6100691043677504,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",2018,2020,10382,0.6142241600032965,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",2019,2021,0,,not_mature,317995,0.7358800753357578
5,broad_t0,Broad T0 219,earth_climate_environment,"Earth, climate & environment",2020,2022,0,,not_mature,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,1986,1988,887,0.6712521215751783,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,1987,1989,777,0.647696200976284,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,1988,1990,701,0.6914954886813911,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,1989,1991,639,0.6718108437099776,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,1990,1992,604,0.711799653319841,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,1991,1993,561,0.7077583796645697,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,1992,1994,545,0.7361546468018303,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,1993,1995,494,0.7545134390338396,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,1994,1996,489,0.751171213388647,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,1995,1997,482,0.7545767788179107,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,1996,1998,531,0.7014792450506186,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,1997,1999,526,0.6854229543367755,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,1998,2000,525,0.7096037945851098,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,1999,2001,508,0.7462128211807221,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,2000,2002,526,0.7823526747808788,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,2001,2003,555,0.7521671414783567,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,2002,2004,559,0.7585902618595558,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,2003,2005,670,0.7739719096719015,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,2004,2006,716,0.7999718957362472,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,2005,2007,753,0.7980016530894328,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,2006,2008,755,0.8004608522804972,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,2007,2009,790,0.7935188999773158,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,2008,2010,823,0.7916178486655862,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,2009,2011,780,0.7699885553019457,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,2010,2012,778,0.7662040194059938,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,2011,2013,825,0.7731976932073321,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,2012,2014,889,0.7954538100411214,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,2013,2015,974,0.8068306061730911,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,2014,2016,1013,0.8024871100336893,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,2015,2017,1264,0.8103660514464055,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,2016,2018,1476,0.7889782981312718,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,2017,2019,1705,0.7800624019806202,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,2018,2020,1679,0.760320986968875,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,2019,2021,0,,not_mature,317995,0.7358800753357578
5,broad_t0,Broad T0 219,astronomy_space,Astronomy & space,2020,2022,0,,not_mature,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,1986,1988,2284,0.7294302883155526,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,1987,1989,2381,0.7267374972218957,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,1988,1990,2428,0.7610437484850955,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,1989,1991,2402,0.7730750513351149,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,1990,1992,2487,0.7693576169172116,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,1991,1993,2606,0.7749315993241987,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,1992,1994,2629,0.752867892929423,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,1993,1995,2661,0.7372477033933392,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,1994,1996,2737,0.7278415840796244,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,1995,1997,2966,0.6972962274498137,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,1996,1998,3077,0.6824162171277863,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,1997,1999,3771,0.7178625667455332,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,1998,2000,4425,0.7616731105565144,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,1999,2001,5142,0.793960579274275,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,2000,2002,5030,0.7924989516060887,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,2001,2003,4858,0.7845297507348338,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,2002,2004,4510,0.7804591614870027,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,2003,2005,4464,0.7915669482257814,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,2004,2006,4566,0.8063981642122222,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,2005,2007,4712,0.8165116303448267,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,2006,2008,4912,0.8281099365098519,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,2007,2009,5116,0.8375340745294045,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,2008,2010,5371,0.8364531731997643,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,2009,2011,5608,0.8290425772916249,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,2010,2012,6146,0.8265551017570705,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,2011,2013,7144,0.81134862745304,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,2012,2014,8807,0.7835812567672227,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,2013,2015,12527,0.6991097609725936,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,2014,2016,19362,0.605962438689861,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,2015,2017,26707,0.5582419698535119,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,2016,2018,29481,0.5058292578399541,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,2017,2019,29617,0.5137119783479798,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,2018,2020,28281,0.5827078472528318,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,2019,2021,0,,not_mature,317995,0.7358800753357578
5,broad_t0,Broad T0 219,life_molecular,Life & molecular sciences,2020,2022,0,,not_mature,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,1986,1988,396,0.6948715780785799,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,1987,1989,401,0.7051751385969819,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,1988,1990,363,0.7407424712025247,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,1989,1991,324,0.7305734311236721,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,1990,1992,306,0.7196058522118846,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,1991,1993,265,0.7178578939875999,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,1992,1994,233,0.7596753055317138,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,1993,1995,234,0.7525283571430214,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,1994,1996,250,0.7659907031819655,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,1995,1997,261,0.7265696195101699,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,1996,1998,297,0.7188318159623907,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,1997,1999,370,0.6472681082054107,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,1998,2000,444,0.6435384809280809,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,1999,2001,491,0.6349808664234577,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,2000,2002,501,0.7420975295183513,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,2001,2003,494,0.7252234461797902,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,2002,2004,471,0.7606194550243771,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,2003,2005,486,0.7531388293642223,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,2004,2006,661,0.7835228195923013,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,2005,2007,916,0.7961829622905789,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,2006,2008,1109,0.8114999131203795,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,2007,2009,1174,0.8264224607795551,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,2008,2010,1189,0.8202142644589765,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,2009,2011,1230,0.8141019809121766,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,2010,2012,1402,0.8059417513407893,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,2011,2013,1842,0.7906893789554775,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,2012,2014,2463,0.754503182168482,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,2013,2015,3440,0.7056969662802764,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,2014,2016,4611,0.6379198608790404,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,2015,2017,5595,0.5971320413520332,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,2016,2018,5751,0.584060079174979,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,2017,2019,5450,0.5906630815186501,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,2018,2020,5147,0.6157815715174523,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,2019,2021,0,,not_mature,317995,0.7358800753357578
5,broad_t0,Broad T0 219,physics,Physics,2020,2022,0,,not_mature,317995,0.7358800753357578
5,broad_t0,Broad T0 219,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1986,1988,125,0.7553431194721103,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1987,1989,136,0.7832938255743594,reliable,317995,0.7358800753357578
5,broad_t0,Broad T0 219,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1988,1990,148,0.767678901911108,reliable,317995,0.7358800753357578
